Date,State,Opioid Deaths,Number of Deaths,Number of Drug Overdose Deaths
2019-12-01,WI,928.0,53981.0,1198.0
2020-01-01,WI,957.0,54098.0,1231.0
2020-02-01,WI,999.0,54545.0,1282.0
2020-03-01,WI,990.0,54870.0,1277.0
2020-04-01,WI,1017.0,55319.0,1296.0
2020-05-01,WI,1070.0,55608.0,1352.0
2015-01-01,WV,580.0,21732.0,644.0
2015-02-01,WV,585.0,21811.0,653.0
2015-03-01,WV,599.0,21882.0,671.0
2015-04-01,WV,615.0,22086.0,683.0
2015-05-01,WV,609.0,22201.0,681.0
2015-06-01,WV,614.0,22163.0,681.0
2015-07-01,WV,611.0,22290.0,684.0
2015-08-01,WV,609.0,22290.0,682.0
2015-09-01,WV,612.0,22294.0,686.0
2015-10-01,WV,637.0,22365.0,717.0
2015-11-01,WV,634.0,22251.0,719.0
2015-12-01,WV,636.0,22173.0,729.0
2016-01-01,WV,631.0,21943.0,731.0
2016-02-01,WV,653.0,21824.0,755.0
2016-03-01,WV,658.0,21804.0,757.0
2016-04-01,WV,653.0,21727.0,764.0
2016-05-01,WV,662.0,21717.0,779.0
2016-06-01,WV,682.0,21817.0,804.0
2016-07-01,WV,691.0,21830.0,809.0
2016-08-01,WV,696.0,21807.0,821.0
2016-09-01,WV,709.0,21845.0,838.0
2016-10-01,WV,689.0,21840.0,824.0
2016-11-01,WV,714.0,21916.0,856.0
2016-12-01,WV,734.0,21990.0,879.0
2017-01-01,WV,761.0,22174.0,911.0
2017-02-01,WV,778.0,22226.0,929.0
2017-03-01,WV,791.0,22371.0,949.0
2017-04-01,WV,821.0,22448.0,983.0
2017-05-01,WV,840.0,22418.0,991.0
2017-06-01,WV,849.0,22365.0,1007.0
2017-07-01,WV,869.0,22275.0,1026.0
2017-08-01,WV,874.0,22358.0,1027.0
2017-09-01,WV,855.0,22283.0,1006.0
2017-10-01,WV,867.0,22354.0,1011.0
2017-11-01,WV,859.0,22403.0,999.0
2017-12-01,WV,860.0,22562.0,997.0
2018-01-01,WV,831.0,22846.0,963.0
2018-02-01,WV,804.0,22841.0,942.0
2018-03-01,WV,795.0,22835.0,929.0
2018-04-01,WV,772.0,22827.0,898.0
2018-05-01,WV,764.0,22956.0,902.0
2018-06-01,WV,764.0,23038.0,900.0
2018-07-01,WV,744.0,23083.0,891.0
2018-08-01,WV,761.0,23043.0,914.0
2018-09-01,WV,771.0,23165.0,924.0
2018-10-01,WV,765.0,23127.0,920.0
2018-11-01,WV,748.0,23054.0,900.0
2018-12-01,WV,730.0,22901.0,882.0
2019-01-01,WV,730.0,22617.0,887.0
2019-02-01,WV,713.0,22609.0,863.0
2019-03-01,WV,704.0,22635.0,852.0
2019-04-01,WV,706.0,22668.0,856.0
2019-05-01,WV,693.0,22713.0,841.0
2019-06-01,WV,672.0,22776.0,824.0
2019-07-01,WV,673.0,22770.0,832.0
2019-08-01,WV,662.0,22794.0,824.0
2019-09-01,WV,653.0,22797.0,820.0
2019-10-01,WV,649.0,22865.0,828.0
2019-11-01,WV,670.0,22887.0,857.0
2019-12-01,WV,673.0,22897.0,868.0
2020-01-01,WV,688.0,22917.0,883.0
2020-02-01,WV,695.0,23044.0,899.0
2020-03-01,WV,698.0,23088.0,904.0
2020-04-01,WV,709.0,23071.0,924.0
2020-05-01,WV,811.0,23094.0,1027.0
2015-01-01,WY,,4365.0,105.0
2015-02-01,WY,,4395.0,104.0
2015-03-01,WY,,4456.0,104.0
2015-04-01,WY,,4526.0,112.0
2015-05-01,WY,,4507.0,113.0
2015-06-01,WY,,4487.0,104.0
2015-07-01,WY,,4521.0,105.0
2015-08-01,WY,,4541.0,102.0
2015-09-01,WY,,4508.0,100.0
2015-10-01,WY,,4499.0,95.0
2015-11-01,WY,,4500.0,93.0
2015-12-01,WY,,4507.0,92.0
2016-01-01,WY,,4445.0,94.0
2016-02-01,WY,,4454.0,90.0
2016-03-01,WY,,4422.0,98.0
2016-04-01,WY,,4379.0,93.0
2016-05-01,WY,,4404.0,94.0
2016-06-01,WY,,4430.0,101.0
2016-07-01,WY,,4387.0,99.0
2016-08-01,WY,,4395.0,95.0
2016-09-01,WY,,4358.0,93.0
2016-10-01,WY,,4365.0,94.0
2016-11-01,WY,,4337.0,94.0
2016-12-01,WY,,4347.0,93.0
2017-01-01,WY,,4352.0,91.0
2017-02-01,WY,,4339.0,90.0
2017-03-01,WY,,4346.0,82.0
2017-04-01,WY,53.0,4380.0,80.0
2017-05-01,WY,50.0,4383.0,73.0
2017-06-01,WY,45.0,4323.0,64.0
2017-07-01,WY,41.0,4321.0,62.0
2017-08-01,WY,42.0,4297.0,64.0
2017-09-01,WY,40.0,4332.0,62.0
2017-10-01,WY,44.0,4354.0,66.0
2017-11-01,WY,45.0,4380.0,71.0
2017-12-01,WY,44.0,4374.0,66.0
2018-01-01,WY,40.0,4425.0,63.0
2018-02-01,WY,40.0,4431.0,64.0
2018-03-01,WY,40.0,4456.0,65.0
2018-04-01,WY,43.0,4447.0,66.0
2018-05-01,WY,42.0,4447.0,64.0
2018-06-01,WY,41.0,4450.0,63.0
2018-07-01,WY,40.0,4505.0,60.0
2018-08-01,WY,43.0,4511.0,64.0
2018-09-01,WY,46.0,4561.0,68.0
2018-10-01,WY,42.0,4569.0,66.0
2018-11-01,WY,39.0,4607.0,59.0
2018-12-01,WY,41.0,4664.0,61.0
2019-01-01,WY,41.0,4645.0,60.0
2019-02-01,WY,42.0,4627.0,59.0
2019-03-01,WY,46.0,4657.0,64.0
2019-04-01,WY,42.0,4640.0,62.0
2019-05-01,WY,41.0,4686.0,63.0
2019-06-01,WY,45.0,4705.0,71.0
2019-07-01,WY,45.0,4690.0,74.0
2019-08-01,WY,43.0,4674.0,72.0
2019-09-01,WY,41.0,4695.0,69.0
2019-10-01,WY,40.0,4717.0,67.0
2019-11-01,WY,39.0,4708.0,64.0
2019-12-01,WY,43.0,4700.0,72.0
2020-01-01,WY,47.0,4748.0,78.0
2020-02-01,WY,46.0,4783.0,80.0
2020-03-01,WY,45.0,4757.0,81.0
2020-04-01,WY,46.0,4828.0,83.0
2020-05-01,WY,51.0,4808.0,88.0
